Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
127.66,2.29,25,0,11.3883,0.8
127.76,2.29,25,0,10.6753,0.8
127.86,2.29,25,0,10.8313,0.8
127.96,2.29,25,0,11.5944,0.8
128.06,2.29,25,0,12.6991,0.8
128.16,2.29,25,0,13.9126,0.8
128.26,2.29,25,0,15.0472,0.8
128.36,2.29,25,0,15.9393,0.8
128.46,2.29,25,0,16.4264,0.8
128.56,2.29,25,0,16.3608,0.8
128.66,2.29,25,0,15.6545,0.8
128.76,2.29,25,0,14.3331,0.8
128.86,2.29,25,0,12.547,0.8
128.96,2.29,25,0,10.5326,0.8
129.06,2.29,25,0,8.53562,0.8
129.16,2.29,25,0,6.74309,0.8
129.26,2.29,25,0,5.24413,0.8
129.36,2.29,25,0,4.04299,0.8
129.46,2.29,25,0,3.09851,0.8
129.56,2.29,25,0,2.35499,0.8
129.66,2.29,25,0,1.76843,0.8
129.76,2.29,25,0,1.30782,0.8
129.86,2.29,25,0,0.94932,0.8
122.56,2.19,25,0,3.4308,0.8
122.66,2.19,25,0,3.56376,0.8
122.76,2.19,25,0,3.61821,0.8
122.86,2.19,25,0,3.56365,0.8
122.96,2.19,25,0,3.38371,0.8
123.06,2.19,25,0,3.08506,0.8
123.16,2.19,25,0,2.69828,0.8
123.26,2.19,25,0,2.26783,0.8
123.36,2.19,25,0,1.83672,0.8
123.46,2.19,25,0,1.43514,0.8
123.56,2.19,25,0,1.07905,0.8
123.66,2.19,25,0,0.775438,0.8
123.76,2.19,25,0,0.527607,0.8
123.86,2.19,25,0,0.336461,0.8
123.96,2.19,25,0,0.199367,0.8
124.06,2.19,25,0,0.108885,0.8
124.16,2.19,25,0,0.0543933,0.8
124.26,2.19,25,0,0.0250374,0.8
124.36,2.19,25,0,0.0110427,0.8
124.46,2.19,25,0,0.00569529,0.8
124.56,2.19,25,0,0.00561859,0.8
124.66,2.19,25,0,0.0113517,0.8
124.76,2.19,25,0,0.0257995,0.8
124.86,2.19,25,0,0.0601304,0.8
124.96,2.19,25,0,0.130405,0.8
125.06,2.19,25,0,0.274213,0.8
125.16,2.19,25,0,0.553412,0.8
125.26,2.19,25,0,1.08523,0.8
125.36,2.19,25,0,2.06653,0.8
125.46,2.19,25,0,3.8224,0.8
125.56,2.19,25,0,6.82776,0.8
125.66,2.19,25,0,11.6767,0.8
125.76,2.19,25,0,18.96,0.8
125.86,2.19,25,0,29.0382,0.8
125.96,2.19,25,0,41.7596,0.8
126.06,2.19,25,0,56.2537,0.8
126.16,2.19,25,0,70.9177,0.8
126.26,2.19,25,0,83.6771,0.8
126.36,2.19,25,0,92.4906,0.8
126.46,2.19,25,0,95.9159,0.8
126.56,2.19,25,0,93.5289,0.8
126.66,2.19,25,0,86.0168,0.8
126.76,2.19,25,555,74.9261,0.8
126.86,2.19,25,555,62.1727,0.8
126.96,2.19,25,0,49.5199,0.8
127.06,2.19,25,0,38.2228,0.8
127.16,2.19,25,0,28.9084,0.8
127.26,2.19,25,0,21.6796,0.8
127.36,2.19,25,0,16.3352,0.8
127.46,2.19,25,0,12.5723,0.8
127.56,2.19,25,0,10.1121,0.8
127.66,2.19,25,0,8.73076,0.8
127.76,2.19,25,0,8.22996,0.8
127.86,2.19,25,0,8.41494,0.8
127.96,2.19,25,0,9.09188,0.8
128.06,2.19,25,0,10.0897,0.8
128.16,2.19,25,0,11.255,0.8
128.26,2.19,25,0,12.4388,0.8
128.36,2.19,25,0,13.4699,0.8
128.46,2.19,25,0,14.1517,0.8
128.56,2.19,25,0,14.3016,0.8
128.66,2.19,25,0,13.818,0.8
128.76,2.19,25,0,12.7348,0.8
128.86,2.19,25,0,11.2154,0.8
128.96,2.19,25,0,9.49657,0.8
129.06,2.19,25,0,7.8049,0.8
129.16,2.19,25,0,6.29239,0.8
129.26,2.19,25,0,5.01678,0.8
129.36,2.19,25,555,3.97013,0.8
129.46,2.19,25,0,3.11518,0.8
129.56,2.19,25,0,2.41192,0.8
129.66,2.19,25,0,1.83481,0.8
129.76,2.19,25,0,1.36768,0.8
129.86,2.19,25,0,0.997108,0.8
122.56,2.09,25,0,5.15173,0.8
122.66,2.09,25,0,5.27332,0.8
122.76,2.09,25,0,5.28767,0.8
122.86,2.09,25,0,5.16021,0.8
122.96,2.09,25,0,4.87577,0.8
123.06,2.09,25,0,4.44763,0.8
123.16,2.09,25,0,3.91571,0.8
123.26,2.09,25,0,3.33255,0.8
123.36,2.09,25,0,2.74539,0.8
123.46,2.09,25,0,2.18608,0.8
123.56,2.09,25,0,1.67327,0.8
123.66,2.09,25,0,1.22017,0.8
123.76,2.09,25,0,0.838966,0.8
123.86,2.09,25,0,0.538547,0.8
123.96,2.09,25,0,0.32045,0.8
124.06,2.09,25,0,0.175672,0.8
124.16,2.09,25,0,0.0879215,0.8
124.26,2.09,25,0,0.0408925,0.8
124.36,2.09,25,0,0.0185507,0.8
124.46,2.09,25,0,0.0102191,0.8
124.56,2.09,25,0,0.0105142,0.8
124.66,2.09,25,0,0.0189927,0.8
124.76,2.09,25,0,0.0410185,0.8
124.86,2.09,25,0,0.0893226,0.8
124.96,2.09,25,0,0.186866,0.8
125.06,2.09,25,0,0.381238,0.8
125.16,2.09,25,0,0.754277,0.8
125.26,2.09,25,0,1.45611,0.8
125.36,2.09,25,0,2.74404,0.8
125.46,2.09,25,0,5.02885,0.8
125.56,2.09,25,0,8.90388,0.8
125.66,2.09,25,0,15.0863,0.8
125.76,2.09,25,0,24.25,0.8
125.86,2.09,25,0,36.7201,0.8
125.96,2.09,25,0,52.1249,0.8
126.06,2.09,25,0,69.1693,0.8
126.16,2.09,25,0,85.6843,0.8
126.26,2.09,25,0,99.0636,0.8
126.36,2.09,25,0,106.962,0.8
126.46,2.09,25,0,108.005,0.8
126.56,2.09,25,555,102.202,0.8
126.66,2.09,25,0,90.8992,0.8
126.76,2.09,25,0,76.2983,0.8
126.86,2.09,25,0,60.7813,0.8
126.96,2.09,25,0,46.3065,0.8
127.06,2.09,25,0,34.0834,0.8
127.16,2.09,25,0,24.5538,0.8
127.26,2.09,25,0,17.5904,0.8
127.36,2.09,25,0,12.7771,0.8
127.46,2.09,25,0,9.63128,0.8
127.56,2.09,25,0,7.73974,0.8
127.66,2.09,25,0,6.78518,0.8
127.76,2.09,25,0,6.52657,0.8
127.86,2.09,25,0,6.77873,0.8
127.96,2.09,25,0,7.39972,0.8
128.06,2.09,25,0,8.28599,0.8
128.16,2.09,25,0,9.34874,0.8
128.26,2.09,25,0,10.4754,0.8
128.36,2.09,25,0,11.5019,0.8
128.46,2.09,25,0,12.2236,0.8
128.56,2.09,25,0,12.4467,0.8
128.66,2.09,25,0,12.0748,0.8
128.76,2.09,25,0,11.1512,0.8
128.86,2.09,25,0,9.8442,0.8
128.96,2.09,25,0,8.37898,0.8
129.06,2.09,25,0,6.9537,0.8
129.16,2.09,25,0,5.68581,0.8
129.26,2.09,25,0,4.60947,0.8
129.36,2.09,25,0,3.70715,0.8
129.46,2.09,25,0,2.94609,0.8
129.56,2.09,25,0,2.30129,0.8
129.66,2.09,25,0,1.75939,0.8
129.76,2.09,25,0,1.3141,0.8
129.86,2.09,25,0,0.95817,0.8
122.56,1.99,25,0,7.18114,0.8
122.66,1.99,25,0,7.25514,0.8
122.76,1.99,25,0,7.19437,0.8
122.86,1.99,25,0,6.96424,0.8
122.96,1.99,25,0,6.55449,0.8
123.06,1.99,25,0,5.9865,0.8
123.16,1.99,25,0,5.30742,0.8
123.26,1.99,25,0,4.57215,0.8
123.36,1.99,25,0,3.82527,0.8
123.46,1.99,25,0,3.09539,0.8
123.56,1.99,25,0,2.40314,0.8
123.66,1.99,25,0,1.77163,0.8
123.76,1.99,25,0,1.22699,0.8
123.86,1.99,25,0,0.790936,0.8
123.96,1.99,25,0,0.471348,0.8
124.06,1.99,25,0,0.258639,0.8
124.16,1.99,25,0,0.130667,0.8
124.26,1.99,25,0,0.061425,0.8
124.36,1.99,25,0,0.0287303,0.8
124.46,1.99,25,0,0.017205,0.8
124.56,1.99,25,0,0.0185516,0.8
124.66,1.99,25,0,0.0322948,0.8
124.76,1.99,25,0,0.06483,0.8
124.86,1.99,25,0,0.129302,0.8
124.96,1.99,25,0,0.258309,0.8
125.06,1.99,25,0,0.505762,0.8
125.16,1.99,25,0,0.977468,0.8
125.26,1.99,25,0,1.85982,0.8
125.36,1.99,25,0,3.46887,0.8
125.46,1.99,25,0,6.31509,0.8
125.56,1.99,25,0,11.1062,0.8
125.66,1.99,25,0,18.6834,0.8
125.76,1.99,25,0,29.7854,0.8
125.86,1.99,25,0,44.6833,0.8
125.96,1.99,25,0,62.7588,0.8
126.06,1.99,25,0,82.2694,0.8
126.16,1.99,25,555,100.488,0.8
126.26,1.99,25,0,114.304,0.8
126.36,1.99,25,0,121.122,0.8
126.46,1.99,25,0,119.696,0.8
126.56,1.99,25,0,110.517,0.8
126.66,1.99,25,555,95.5986,0.8
126.76,1.99,25,0,77.7654,0.8
126.86,1.99,25,0,59.8012,0.8
126.96,1.99,25,0,43.792,0.8
127.06,1.99,25,0,30.8534,0.8
127.16,1.99,25,0,21.2213,0.8
127.26,1.99,25,0,14.5483,0.8
127.36,1.99,25,0,10.2238,0.8
127.46,1.99,25,0,7.62319,0.8
127.56,1.99,25,0,6.22588,0.8
127.66,1.99,25,0,5.64347,0.8
127.76,1.99,25,0,5.60271,0.8
127.86,1.99,25,0,5.91811,0.8
127.96,1.99,25,0,6.47981,0.8
128.06,1.99,25,0,7.23174,0.8
128.16,1.99,25,0,8.12794,0.8
128.26,1.99,25,0,9.0918,0.8
128.36,1.99,25,0,9.98054,0.8
128.46,1.99,25,0,10.6026,0.8
128.56,1.99,25,0,10.7794,0.8
128.66,1.99,25,0,10.4305,0.8
128.76,1.99,25,0,9.60349,0.8
128.86,1.99,25,0,8.46156,0.8
128.96,1.99,25,0,7.20671,0.8
129.06,1.99,25,555,6.00332,0.8
129.16,1.99,25,0,4.94071,0.8
129.26,1.99,25,0,4.03513,0.8
129.36,1.99,25,0,3.26533,0.8
129.46,1.99,25,0,2.60382,0.8
129.56,1.99,25,0,2.03609,0.8
129.66,1.99,25,0,1.55463,0.8
129.76,1.99,25,0,1.15754,0.8
129.86,1.99,25,0,0.840828,0.8
122.56,1.89,25,0,9.2574,0.8
122.66,1.89,25,0,9.24911,0.8
122.76,1.89,25,0,9.08574,0.8
122.86,1.89,25,0,8.73742,0.8
122.96,1.89,25,0,8.20193,0.8
123.06,1.89,25,0,7.50835,0.8
123.16,1.89,25,0,6.70623,0.8
123.26,1.89,25,0,5.84476,0.8
123.36,1.89,25,0,4.9577,0.8
123.46,1.89,25,0,4.06555,0.8
123.56,1.89,25,0,3.19123,0.8
123.66,1.89,25,0,2.37046,0.8
123.76,1.89,25,0,1.649,0.8
123.86,1.89,25,0,1.06538,0.8
123.96,1.89,25,0,0.635549,0.8
124.06,1.89,25,0,0.349431,0.8
124.16,1.89,25,0,0.177939,0.8
124.26,1.89,25,0,0.0854917,0.8
124.36,1.89,25,0,0.0426593,0.8
124.46,1.89,25,0,0.0288458,0.8
124.56,1.89,25,0,0.0332367,0.8
124.66,1.89,25,0,0.0549518,0.8
124.76,1.89,25,0,0.100926,0.8
124.86,1.89,25,0,0.186979,0.8
124.96,1.89,25,0,0.349482,0.8
125.06,1.89,25,0,0.650977,0.8
125.16,1.89,25,0,1.21847,0.8
125.26,1.89,25,0,2.26746,0.8
125.36,1.89,25,0,4.1833,0.8
125.46,1.89,25,0,7.56029,0.8
125.56,1.89,25,0,13.2195,0.8
125.66,1.89,25,0,22.1013,0.8
125.76,1.89,25,0,34.9911,0.8
125.86,1.89,25,0,52.0823,0.8
125.96,1.89,25,0,72.5127,0.8
126.06,1.89,25,0,94.1251,0.8
126.16,1.89,25,555,113.697,0.8
126.26,1.89,25,555,127.7,0.8
126.36,1.89,25,0,133.372,0.8
126.46,1.89,25,0,129.64,0.8
126.56,1.89,25,0,117.47,0.8
126.66,1.89,25,0,99.4789,0.8
126.76,1.89,25,0,79.0149,0.8
126.86,1.89,25,0,59.1638,0.8
126.96,1.89,25,0,42.0606,0.8
127.06,1.89,25,0,28.6906,0.8
127.16,1.89,25,0,19.087,0.8
127.26,1.89,25,0,12.707,0.8
127.36,1.89,25,0,8.79428,0.8
127.46,1.89,25,0,6.61513,0.8
127.56,1.89,25,0,5.58099,0.8
127.66,1.89,25,0,5.26043,0.8
127.76,1.89,25,0,5.36469,0.8
127.86,1.89,25,0,5.70295,0.8
127.96,1.89,25,0,6.18499,0.8
128.06,1.89,25,0,6.77577,0.8
128.16,1.89,25,0,7.45544,0.8
128.26,1.89,25,0,8.17467,0.8
128.36,1.89,25,0,8.82306,0.8
128.46,1.89,25,0,9.2403,0.8
128.56,1.89,25,0,9.28218,0.8
128.66,1.89,25,0,8.88647,0.8
128.76,1.89,25,0,8.10825,0.8
128.86,1.89,25,0,7.09132,0.8
128.96,1.89,25,0,6.00752,0.8
129.06,1.89,25,0,4.98899,0.8
129.16,1.89,25,0,4.09813,0.8
129.26,1.89,25,0,3.34189,0.8
129.36,1.89,25,0,2.69654,0.8
129.46,1.89,25,0,2.14156,0.8
129.56,1.89,25,0,1.66489,0.8
129.66,1.89,25,0,1.26295,0.8
129.76,1.89,25,0,0.934091,0.8
129.86,1.89,25,0,0.674079,0.8
122.56,1.79,25,0,10.9969,0.8
122.66,1.79,25,0,10.8875,0.8
122.76,1.79,25,0,10.6158,0.8
122.86,1.79,25,0,10.1608,0.8
122.96,1.79,25,0,9.52942,0.8
123.06,1.79,25,0,8.75538,0.8
123.16,1.79,25,0,7.88353,0.8
123.26,1.79,25,0,6.9486,0.8
123.36,1.79,25,0,5.96662,0.8
123.46,1.79,25,0,4.94675,0.8
123.56,1.79,25,0,3.9145,0.8
123.66,1.79,25,0,2.92231,0.8
123.76,1.79,25,0,2.03778,0.8
123.86,1.79,25,0,1.31775,0.8
123.96,1.79,25,0,0.787352,0.8
124.06,1.79,25,0,0.435221,0.8
124.16,1.79,25,0,0.225232,0.8
124.26,1.79,25,0,0.113387,0.8
124.36,1.79,25,0,0.0632477,0.8
124.46,1.79,25,0,0.0491698,0.8
124.56,1.79,25,0,0.0597576,0.8
124.66,1.79,25,0,0.0932873,0.8
124.76,1.79,25,0,0.157641,0.8
124.86,1.79,25,0,0.269824,0.8
124.96,1.79,25,0,0.469089,0.8
125.06,1.79,25,0,0.823793,0.8
125.16,1.79,25,0,1.47255,0.8
125.26,1.79,25,0,2.66492,0.8
125.36,1.79,25,0,4.83772,0.8
125.46,1.79,25,0,8.66025,0.8
125.56,1.79,25,0,15.0372,0.8
125.66,1.79,25,0,24.9841,0.8
125.76,1.79,25,0,39.2987,0.8
125.86,1.79,25,0,58.0862,0.8
125.96,1.79,25,0,80.2653,0.8
126.06,1.79,25,555,103.344,0.8
126.16,1.79,25,0,123.725,0.8
126.26,1.79,25,1665,137.6,0.8
126.36,1.79,25,555,142.138,0.8
126.46,1.79,25,555,136.471,0.8
126.56,1.79,25,0,121.983,0.8
126.66,1.79,25,0,101.767,0.8
126.76,1.79,25,0,79.5422,0.8
126.86,1.79,25,0,58.5629,0.8
126.96,1.79,25,0,40.9351,0.8
127.06,1.79,25,0,27.4932,0.8
127.16,1.79,25,0,18.0866,0.8
127.26,1.79,25,0,12.0204,0.8
127.36,1.79,25,0,8.43496,0.8
127.46,1.79,25,0,6.53951,0.8
127.56,1.79,25,0,5.71382,0.8
127.66,1.79,25,0,5.51576,0.8
127.76,1.79,25,0,5.65669,0.8
127.86,1.79,25,0,5.95659,0.8
127.96,1.79,25,555,6.32778,0.8
128.06,1.79,25,0,6.73821,0.8
128.16,1.79,25,0,7.17494,0.8
128.26,1.79,25,0,7.60783,0.8
128.36,1.79,25,0,7.95669,0.8
128.46,1.79,25,0,8.1064,0.8
128.56,1.79,25,0,7.95615,0.8
128.66,1.79,25,0,7.46931,0.8
128.76,1.79,25,0,6.70229,0.8
128.86,1.79,25,0,5.77925,0.8
128.96,1.79,25,0,4.83641,0.8
129.06,1.79,25,0,3.97286,0.8
129.16,1.79,25,0,3.23045,0.8
129.26,1.79,25,0,2.60797,0.8
129.36,1.79,25,0,2.0825,0.8
129.46,1.79,25,0,1.63562,0.8
129.56,1.79,25,0,1.25762,0.8
129.66,1.79,25,0,0.943617,0.8
129.76,1.79,25,0,0.690666,0.8
129.86,1.79,25,0,0.494756,0.8
122.56,1.69,25,0,12.0003,0.8
122.66,1.69,25,0,11.7975,0.8
122.76,1.69,25,0,11.4423,0.8
122.86,1.69,25,555,10.9241,0.8
122.96,1.69,25,0,10.2577,0.8
123.06,1.69,25,0,9.47577,0.8
123.16,1.69,25,0,8.61059,0.8
123.26,1.69,25,0,7.67535,0.8
123.36,1.69,25,0,6.66399,0.8
123.46,1.69,25,555,5.57474,0.8
123.56,1.69,25,0,4.43777,0.8
123.66,1.69,25,0,3.32311,0.8
123.76,1.69,25,0,2.31989,0.8
123.86,1.69,25,0,1.50188,0.8
123.96,1.69,25,0,0.900817,0.8
124.06,1.69,25,0,0.504661,0.8
124.16,1.69,25,0,0.270885,0.8
124.26,1.69,25,0,0.148583,0.8
124.36,1.69,25,0,0.09629,0.8
124.46,1.69,25,0,0.0859628,0.8
124.56,1.69,25,0,0.105832,0.8
124.66,1.69,25,0,0.155377,0.8
124.76,1.69,25,0,0.243151,0.8
124.86,1.69,25,0,0.387461,0.8
124.96,1.69,25,0,0.625723,0.8
125.06,1.69,25,0,1.02862,0.8
125.16,1.69,25,0,1.74494,0.8
125.26,1.69,25,0,3.04596,0.8
125.36,1.69,25,0,5.40411,0.8
125.46,1.69,25,0,9.54273,0.8
125.56,1.69,25,0,16.4198,0.8
125.66,1.69,25,0,27.0791,0.8
125.76,1.69,25,0,42.2987,0.8
125.86,1.69,25,0,62.0915,0.8
125.96,1.69,25,0,85.2003,0.8
126.06,1.69,25,555,108.911,0.8
126.16,1.69,25,0,129.415,0.8
126.26,1.69,25,555,142.786,0.8
126.36,1.69,25,555,146.244,0.8
126.46,1.69,25,1110,139.143,0.8
126.56,1.69,25,0,123.185,0.8
126.66,1.69,25,0,101.774,0.8
126.76,1.69,25,0,78.8158,0.8
126.86,1.69,25,0,57.5892,0.8
126.96,1.69,25,0,40.0915,0.8
127.06,1.69,25,0,26.9935,0.8
127.16,1.69,25,0,17.9959,0.8
127.26,1.69,25,0,12.2982,0.8
127.36,1.69,25,0,8.98587,0.8
127.46,1.69,25,0,7.25196,0.8
127.56,1.69,25,0,6.48341,0.8
127.66,1.69,25,0,6.25814,0.8
127.76,1.69,25,0,6.31646,0.8
127.86,1.69,25,0,6.50219,0.8
127.96,1.69,25,0,6.72705,0.8
128.06,1.69,25,0,6.94762,0.8
128.16,1.69,25,0,7.14199,0.8
128.26,1.69,25,0,7.28354,0.8
128.36,1.69,25,0,7.31971,0.8
128.46,1.69,25,0,7.18279,0.8
128.56,1.69,25,0,6.81768,0.8
128.66,1.69,25,0,6.219,0.8
128.76,1.69,25,0,5.44381,0.8
128.86,1.69,25,0,4.59335,0.8
128.96,1.69,25,0,3.76883,0.8
129.06,1.69,25,0,3.03865,0.8
129.16,1.69,25,0,2.42742,0.8
129.26,1.69,25,0,1.92503,0.8
129.36,1.69,25,0,1.51004,0.8
129.46,1.69,25,0,1.16535,0.8
129.56,1.69,25,0,0.88112,0.8
129.66,1.69,25,0,0.651893,0.8
129.76,1.69,25,0,0.4712,0.8
129.86,1.69,25,0,0.334293,0.8
122.56,1.59,25,0,12.0007,0.8
122.66,1.59,25,555,11.7402,0.8
122.76,1.59,25,0,11.3534,0.8
122.86,1.59,25,555,10.8402,0.8
122.96,1.59,25,0,10.2186,0.8
123.06,1.59,25,0,9.514,0.8
123.16,1.59,25,0,8.73911,0.8
123.26,1.59,25,0,7.882,0.8
123.36,1.59,25,0,6.91512,0.8
123.46,1.59,25,0,5.82873,0.8
123.56,1.59,25,0,4.66006,0.8
123.66,1.59,25,0,3.4958,0.8
123.76,1.59,25,0,2.44282,0.8
123.86,1.59,25,0,1.58617,0.8
123.96,1.59,25,0,0.961833,0.8
124.06,1.59,25,0,0.555643,0.8
124.16,1.59,25,0,0.32031,0.8
124.26,1.59,25,0,0.200697,0.8
124.36,1.59,25,0,0.153819,0.8
124.46,1.59,25,0,0.151674,0.8
124.56,1.59,25,0,0.184086,0.8
124.66,1.59,25,0,0.252458,0.8
124.76,1.59,25,0,0.366762,0.8
124.86,1.59,25,0,0.544748,0.8
124.96,1.59,25,0,0.821073,0.8
125.06,1.59,25,0,1.26847,0.8
125.16,1.59,25,0,2.03438,0.8
125.26,1.59,25,0,3.40552,0.8
125.36,1.59,25,0,5.87308,0.8
125.46,1.59,25,0,10.186,0.8
125.56,1.59,25,0,17.3157,0.8
125.66,1.59,25,0,28.2879,0.8
125.76,1.59,25,0,43.8274,0.8
125.86,1.59,25,0,63.8476,0.8
125.96,1.59,25,0,86.9773,0.8
126.06,1.59,25,0,110.402,0.8
126.16,1.59,25,555,130.277,0.8
126.26,1.59,25,0,142.742,0.8
126.36,1.59,25,1110,145.18,0.8
126.46,1.59,25,0,137.169,0.8
126.56,1.59,25,0,120.631,0.8
126.66,1.59,25,0,99.0876,0.8
126.76,1.59,25,0,76.4434,0.8
126.86,1.59,25,0,55.8561,0.8
126.96,1.59,25,0,39.1508,0.8
127.06,1.59,25,0,26.8325,0.8
127.16,1.59,25,0,18.4858,0.8
127.26,1.59,25,0,13.2518,0.8
127.36,1.59,25,0,10.2006,0.8
127.46,1.59,25,0,8.54281,0.8
127.56,1.59,25,0,7.70445,0.8
127.66,1.59,25,0,7.32255,0.8
127.76,1.59,25,0,7.18747,0.8
127.86,1.59,25,0,7.18033,0.8
127.96,1.59,25,0,7.22,0.8
128.06,1.59,25,0,7.24807,0.8
128.16,1.59,25,0,7.21707,0.8
128.26,1.59,25,0,7.09179,0.8
128.36,1.59,25,0,6.84069,0.8
128.46,1.59,25,0,6.43746,0.8
128.56,1.59,25,0,5.87309,0.8
128.66,1.59,25,0,5.17087,0.8
128.76,1.59,25,0,4.38773,0.8
128.86,1.59,25,0,3.60318,0.8
128.96,1.59,25,0,2.88488,0.8
129.06,1.59,25,0,2.27165,0.8
129.16,1.59,25,0,1.7717,0.8
129.26,1.59,25,0,1.37033,0.8
129.36,1.59,25,0,1.04846,0.8
129.46,1.59,25,0,0.78953,0.8
129.56,1.59,25,0,0.583671,0.8
129.66,1.59,25,0,0.42402,0.8
129.76,1.59,25,0,0.302605,0.8
129.86,1.59,25,0,0.215002,0.8
122.56,1.49,25,0,10.981,0.8
122.66,1.49,25,0,10.7151,0.8
122.76,1.49,25,0,10.3612,0.8
122.86,1.49,25,0,9.92632,0.8
122.96,1.49,25,0,9.42705,0.8
123.06,1.49,25,0,8.87521,0.8
123.16,1.49,25,0,8.26094,0.8
123.26,1.49,25,0,7.54689,0.8
123.36,1.49,25,555,6.68953,0.8
123.46,1.49,25,0,5.6761,0.8
123.56,1.49,25,0,4.55278,0.8
123.66,1.49,25,0,3.41982,0.8
123.76,1.49,25,0,2.39526,0.8
123.86,1.49,25,0,1.56879,0.8
123.96,1.49,25,0,0.976163,0.8
124.06,1.49,25,0,0.599404,0.8
124.16,1.49,25,0,0.388619,0.8
124.26,1.49,25,0,0.287383,0.8
124.36,1.49,25,0,0.253507,0.8
124.46,1.49,25,0,0.263091,0.8
124.56,1.49,25,0,0.309126,0.8
124.66,1.49,25,0,0.396845,0.8
124.76,1.49,25,0,0.536247,0.8
124.86,1.49,25,0,0.743729,0.8
124.96,1.49,25,0,1.05233,0.8
125.06,1.49,25,0,1.53158,0.8
125.16,1.49,25,0,2.32913,0.8
125.26,1.49,25,0,3.73344,0.8
125.36,1.49,25,0,6.24305,0.8
125.46,1.49,25,0,10.5988,0.8
125.56,1.49,25,0,17.7484,0.8
125.66,1.49,25,0,28.6582,0.8
125.76,1.49,25,0,43.9602,0.8
125.86,1.49,25,555,63.4706,0.8
125.96,1.49,25,555,85.7555,0.8
126.06,1.49,25,0,108.019,0.8
126.16,1.49,25,555,126.549,0.8
126.26,1.49,25,2220,137.714,0.8
126.36,1.49,25,555,139.169,0.8
126.46,1.49,25,0,130.72,0.8
126.56,1.49,25,0,114.392,0.8
126.66,1.49,25,0,93.6621,0.8
126.76,1.49,25,0,72.2536,0.8
126.86,1.49,25,0,53.0868,0.8
126.96,1.49,25,0,37.7586,0.8
127.06,1.49,25,0,26.6149,0.8
127.16,1.49,25,0,19.1555,0.8
127.26,1.49,25,0,14.5007,0.8
127.36,1.49,25,0,11.7382,0.8
127.46,1.49,25,0,10.1188,0.8
127.56,1.49,25,0,9.13726,0.8
127.66,1.49,25,0,8.50554,0.8
127.76,1.49,25,0,8.09401,0.8
127.86,1.49,25,0,7.83295,0.8
127.96,1.49,25,0,7.65661,0.8
128.06,1.49,25,0,7.48937,0.8
128.16,1.49,25,0,7.25813,0.8
128.26,1.49,25,0,6.91139,0.8
128.36,1.49,25,0,6.42876,0.8
128.46,1.49,25,0,5.81693,0.8
128.56,1.49,25,0,5.10479,0.8
128.66,1.49,25,0,4.33932,0.8
128.76,1.49,25,0,3.57445,0.8
128.86,1.49,25,0,2.86341,0.8
128.96,1.49,25,0,2.24424,0.8
129.06,1.49,25,0,1.73087,0.8
129.16,1.49,25,0,1.3184,0.8
129.26,1.49,25,0,0.992255,0.8
129.36,1.49,25,0,0.736319,0.8
129.46,1.49,25,0,0.537946,0.8
129.56,1.49,25,0,0.387588,0.8
129.66,1.49,25,0,0.277562,0.8
129.76,1.49,25,0,0.200115,0.8
129.86,1.49,25,0,0.147581,0.8
122.56,1.39,25,0,9.18841,0.8
122.66,1.39,25,0,8.96837,0.8
122.76,1.39,25,0,8.70294,0.8
122.86,1.39,25,0,8.40266,0.8
122.96,1.39,25,0,8.07791,0.8
123.06,1.39,25,0,7.72418,0.8
123.16,1.39,25,0,7.30863,0.8
123.26,1.39,25,0,6.77442,0.8
123.36,1.39,25,0,6.0685,0.8
123.46,1.39,25,0,5.18077,0.8
123.56,1.39,25,0,4.16707,0.8
123.66,1.39,25,0,3.13686,0.8
123.76,1.39,25,0,2.21113,0.8
123.86,1.39,25,0,1.47798,0.8
123.96,1.39,25,0,0.968099,0.8
124.06,1.39,25,0,0.658843,0.8
124.16,1.39,25,0,0.497959,0.8
124.26,1.39,25,0,0.429884,0.8
124.36,1.39,25,0,0.415924,0.8
124.46,1.39,25,0,0.438086,0.8
124.56,1.39,25,0,0.495467,0.8
124.66,1.39,25,0,0.596463,0.8
124.76,1.39,25,0,0.752679,0.8
124.86,1.39,25,0,0.978824,0.8
124.96,1.39,25,0,1.30374,0.8
125.06,1.39,25,0,1.79847,0.8
125.16,1.39,25,0,2.60525,0.8
125.26,1.39,25,0,4.0144,0.8
125.36,1.39,25,0,6.51293,0.8
125.46,1.39,25,0,10.8126,0.8
125.56,1.39,25,0,17.7992,0.8
125.66,1.39,25,0,28.3442,0.8
125.76,1.39,25,0,42.9611,0.8
125.86,1.39,25,0,61.3646,0.8
125.96,1.39,25,0,82.0996,0.8
126.06,1.39,25,0,102.487,0.8
126.16,1.39,25,0,119.079,0.8
126.26,1.39,25,555,128.612,0.8
126.36,1.39,25,0,129.094,0.8
126.46,1.39,25,555,120.557,0.8
126.56,1.39,25,0,105.04,0.8
126.66,1.39,25,0,85.8309,0.8
126.76,1.39,25,0,66.3437,0.8
126.86,1.39,25,1110,49.1663,0.8
126.96,1.39,25,0,35.6391,0.8
127.06,1.39,25,0,25.9584,0.8
127.16,1.39,25,0,19.5686,0.8
127.26,1.39,25,0,15.5952,0.8
127.36,1.39,25,0,13.1669,0.8
127.46,1.39,25,0,11.5967,0.8
127.56,1.39,25,0,10.4548,0.8
